-1,0.10909090909090909,0.05063291139240506,0,1,0.11870129870129871,0.05063291139240506,0,1,0.10961038961038962,0.0759493670886076,0,-1,0.19896103896103895,0.11392405063291139,0,1,0.3901298701298701,0.06329113924050633,0
1,0.11870129870129871,0.05063291139240506,0,1,0.10961038961038962,0.0759493670886076,0,-1,0.19896103896103895,0.11392405063291139,0,1,0.3901298701298701,0.06329113924050633,0,1,0.1802597402597403,0.05063291139240506,0
1,0.10961038961038962,0.0759493670886076,0,-1,0.19896103896103895,0.11392405063291139,0,1,0.3901298701298701,0.06329113924050633,0,1,0.1802597402597403,0.05063291139240506,0,-1,0.29506493506493503,0.05063291139240506,1
-1,0.027012987012987013,1.0,0,1,0.3246753246753247,0.16455696202531647,0,1,0.04493506493506494,0.05063291139240506,0,1,0.044675324675324674,0.02531645569620253,0,-1,0.18233766233766235,0.06329113924050633,0
1,0.3246753246753247,0.16455696202531647,0,1,0.04493506493506494,0.05063291139240506,0,1,0.044675324675324674,0.02531645569620253,0,-1,0.18233766233766235,0.06329113924050633,0,-1,0.008051948051948052,0.02531645569620253,0
1,0.04493506493506494,0.05063291139240506,0,1,0.044675324675324674,0.02531645569620253,0,-1,0.18233766233766235,0.06329113924050633,0,-1,0.008051948051948052,0.02531645569620253,0,1,0.053246753246753244,0.02531645569620253,0
-1,0.07688311688311689,0.05063291139240506,0,-1,0.13662337662337662,0.06329113924050633,0,-1,0.09506493506493507,0.0759493670886076,0,-1,0.06311688311688311,0.06329113924050633,0,-1,0.006493506493506494,0.11392405063291139,0
-1,0.13662337662337662,0.06329113924050633,0,-1,0.09506493506493507,0.0759493670886076,0,-1,0.06311688311688311,0.06329113924050633,0,-1,0.006493506493506494,0.11392405063291139,0,1,0.08883116883116884,0.06329113924050633,0
-1,0.09506493506493507,0.0759493670886076,0,-1,0.06311688311688311,0.06329113924050633,0,-1,0.006493506493506494,0.11392405063291139,0,1,0.08883116883116884,0.06329113924050633,0,1,0.024675324675324677,0.02531645569620253,0
-1,0.06311688311688311,0.06329113924050633,0,-1,0.006493506493506494,0.11392405063291139,0,1,0.08883116883116884,0.06329113924050633,0,1,0.024675324675324677,0.02531645569620253,0,-1,0.05636363636363636,0.0379746835443038,0
-1,0.006493506493506494,0.11392405063291139,0,1,0.08883116883116884,0.06329113924050633,0,1,0.024675324675324677,0.02531645569620253,0,-1,0.05636363636363636,0.0379746835443038,0,-1,0.003636363636363636,0.02531645569620253,0
1,0.08883116883116884,0.06329113924050633,0,1,0.024675324675324677,0.02531645569620253,0,-1,0.05636363636363636,0.0379746835443038,0,-1,0.003636363636363636,0.02531645569620253,0,1,0.05584415584415584,0.05063291139240506,0
1,0.024675324675324677,0.02531645569620253,0,-1,0.05636363636363636,0.0379746835443038,0,-1,0.003636363636363636,0.02531645569620253,0,1,0.05584415584415584,0.05063291139240506,0,1,0.016883116883116882,0.0379746835443038,0
-1,0.05636363636363636,0.0379746835443038,0,-1,0.003636363636363636,0.02531645569620253,0,1,0.05584415584415584,0.05063291139240506,0,1,0.016883116883116882,0.0379746835443038,0,-1,0.07142857142857142,0.08860759493670886,0
-1,0.003636363636363636,0.02531645569620253,0,1,0.05584415584415584,0.05063291139240506,0,1,0.016883116883116882,0.0379746835443038,0,-1,0.07142857142857142,0.08860759493670886,0,-1,0.004935064935064935,0.02531645569620253,0
1,0.05584415584415584,0.05063291139240506,0,1,0.016883116883116882,0.0379746835443038,0,-1,0.07142857142857142,0.08860759493670886,0,-1,0.004935064935064935,0.02531645569620253,0,1,0.09662337662337663,0.0759493670886076,0
1,0.016883116883116882,0.0379746835443038,0,-1,0.07142857142857142,0.08860759493670886,0,-1,0.004935064935064935,0.02531645569620253,0,1,0.09662337662337663,0.0759493670886076,0,1,0.015064935064935064,0.0379746835443038,0
-1,0.07142857142857142,0.08860759493670886,0,-1,0.004935064935064935,0.02531645569620253,0,1,0.09662337662337663,0.0759493670886076,0,1,0.015064935064935064,0.0379746835443038,0,-1,0.027012987012987013,0.02531645569620253,0
-1,0.004935064935064935,0.02531645569620253,0,1,0.09662337662337663,0.0759493670886076,0,1,0.015064935064935064,0.0379746835443038,0,-1,0.027012987012987013,0.02531645569620253,0,1,0.06181818181818182,0.0379746835443038,0
1,0.09662337662337663,0.0759493670886076,0,1,0.015064935064935064,0.0379746835443038,0,-1,0.027012987012987013,0.02531645569620253,0,1,0.06181818181818182,0.0379746835443038,0,-1,0.2031168831168831,0.0759493670886076,0
1,0.015064935064935064,0.0379746835443038,0,-1,0.027012987012987013,0.02531645569620253,0,1,0.06181818181818182,0.0379746835443038,0,-1,0.2031168831168831,0.0759493670886076,0,1,0.22337662337662337,0.08860759493670886,0
-1,0.027012987012987013,0.02531645569620253,0,1,0.06181818181818182,0.0379746835443038,0,-1,0.2031168831168831,0.0759493670886076,0,1,0.22337662337662337,0.08860759493670886,0,1,0.01142857142857143,0.10126582278481013,0
1,0.06181818181818182,0.0379746835443038,0,-1,0.2031168831168831,0.0759493670886076,0,1,0.22337662337662337,0.08860759493670886,0,1,0.01142857142857143,0.10126582278481013,0,1,0.012467532467532468,0.10126582278481013,0
-1,0.2031168831168831,0.0759493670886076,0,1,0.22337662337662337,0.08860759493670886,0,1,0.01142857142857143,0.10126582278481013,0,1,0.012467532467532468,0.10126582278481013,0,1,0.01948051948051948,0.05063291139240506,0
1,0.22337662337662337,0.08860759493670886,0,1,0.01142857142857143,0.10126582278481013,0,1,0.012467532467532468,0.10126582278481013,0,1,0.01948051948051948,0.05063291139240506,0,1,0.005974025974025974,0.05063291139240506,0
-1,0.03194805194805195,0.31645569620253167,0,-1,0.004155844155844156,0.0379746835443038,0,1,0.03818181818181818,0.0379746835443038,0,-1,0.044675324675324674,0.0379746835443038,0,1,0.06077922077922077,0.0759493670886076,0
-1,0.004155844155844156,0.0379746835443038,0,1,0.03818181818181818,0.0379746835443038,0,-1,0.044675324675324674,0.0379746835443038,0,1,0.06077922077922077,0.0759493670886076,0,1,0.008311688311688312,0.05063291139240506,0
1,0.03818181818181818,0.0379746835443038,0,-1,0.044675324675324674,0.0379746835443038,0,1,0.06077922077922077,0.0759493670886076,0,1,0.008311688311688312,0.05063291139240506,0,-1,0.046753246753246755,0.0379746835443038,0
-1,0.044675324675324674,0.0379746835443038,0,1,0.06077922077922077,0.0759493670886076,0,1,0.008311688311688312,0.05063291139240506,0,-1,0.046753246753246755,0.0379746835443038,0,-1,0.007792207792207792,0.0379746835443038,0
1,0.06077922077922077,0.0759493670886076,0,1,0.008311688311688312,0.05063291139240506,0,-1,0.046753246753246755,0.0379746835443038,0,-1,0.007792207792207792,0.0379746835443038,0,1,0.035844155844155845,0.02531645569620253,0
1,0.008311688311688312,0.05063291139240506,0,-1,0.046753246753246755,0.0379746835443038,0,-1,0.007792207792207792,0.0379746835443038,0,1,0.035844155844155845,0.02531645569620253,0,1,0.025974025974025976,0.0379746835443038,0
-1,0.046753246753246755,0.0379746835443038,0,-1,0.007792207792207792,0.0379746835443038,0,1,0.035844155844155845,0.02531645569620253,0,1,0.025974025974025976,0.0379746835443038,0,1,0.05792207792207792,0.05063291139240506,0
-1,0.007792207792207792,0.0379746835443038,0,1,0.035844155844155845,0.02531645569620253,0,1,0.025974025974025976,0.0379746835443038,0,1,0.05792207792207792,0.05063291139240506,0,-1,0.12935064935064935,0.05063291139240506,0
1,0.035844155844155845,0.02531645569620253,0,1,0.025974025974025976,0.0379746835443038,0,1,0.05792207792207792,0.05063291139240506,0,-1,0.12935064935064935,0.05063291139240506,0,-1,0.4127272727272727,0.05063291139240506,1
1,0.025974025974025976,0.0379746835443038,0,1,0.05792207792207792,0.05063291139240506,0,-1,0.12935064935064935,0.05063291139240506,0,-1,0.4127272727272727,0.05063291139240506,1,-1,0.004415584415584415,0.02531645569620253,0
1,0.05792207792207792,0.05063291139240506,0,-1,0.12935064935064935,0.05063291139240506,0,-1,0.4127272727272727,0.05063291139240506,1,-1,0.004415584415584415,0.02531645569620253,0,1,0.048831168831168836,0.012658227848101266,0
-1,0.12935064935064935,0.05063291139240506,0,-1,0.4127272727272727,0.05063291139240506,1,-1,0.004415584415584415,0.02531645569620253,0,1,0.048831168831168836,0.012658227848101266,0,-1,0.1631168831168831,0.02531645569620253,0
-1,0.4127272727272727,0.05063291139240506,1,-1,0.004415584415584415,0.02531645569620253,0,1,0.048831168831168836,0.012658227848101266,0,-1,0.1631168831168831,0.02531645569620253,0,1,0.3122077922077922,0.06329113924050633,0
-1,0.004415584415584415,0.02531645569620253,0,1,0.048831168831168836,0.012658227848101266,0,-1,0.1631168831168831,0.02531645569620253,0,1,0.3122077922077922,0.06329113924050633,0,1,0.07324675324675324,0.0379746835443038,0
1,0.048831168831168836,0.012658227848101266,0,-1,0.1631168831168831,0.02531645569620253,0,1,0.3122077922077922,0.06329113924050633,0,1,0.07324675324675324,0.0379746835443038,0,1,0.01922077922077922,0.02531645569620253,0
-1,0.1631168831168831,0.02531645569620253,0,1,0.3122077922077922,0.06329113924050633,0,1,0.07324675324675324,0.0379746835443038,0,1,0.01922077922077922,0.02531645569620253,0,1,0.06831168831168831,0.0379746835443038,0
1,0.3122077922077922,0.06329113924050633,0,1,0.07324675324675324,0.0379746835443038,0,1,0.01922077922077922,0.02531645569620253,0,1,0.06831168831168831,0.0379746835443038,0,-1,0.1238961038961039,0.0379746835443038,0
1,0.07324675324675324,0.0379746835443038,0,1,0.01922077922077922,0.02531645569620253,0,1,0.06831168831168831,0.0379746835443038,0,-1,0.1238961038961039,0.0379746835443038,0,-1,0.021298701298701296,0.02531645569620253,0
1,0.01922077922077922,0.02531645569620253,0,1,0.06831168831168831,0.0379746835443038,0,-1,0.1238961038961039,0.0379746835443038,0,-1,0.021298701298701296,0.02531645569620253,0,1,0.0774025974025974,0.02531645569620253,0
1,0.06831168831168831,0.0379746835443038,0,-1,0.1238961038961039,0.0379746835443038,0,-1,0.021298701298701296,0.02531645569620253,0,1,0.0774025974025974,0.02531645569620253,0,-1,0.09376623376623378,0.02531645569620253,0
-1,0.1238961038961039,0.0379746835443038,0,-1,0.021298701298701296,0.02531645569620253,0,1,0.0774025974025974,0.02531645569620253,0,-1,0.09376623376623378,0.02531645569620253,0,1,0.18181818181818182,0.06329113924050633,0
-1,0.021298701298701296,0.02531645569620253,0,1,0.0774025974025974,0.02531645569620253,0,-1,0.09376623376623378,0.02531645569620253,0,1,0.18181818181818182,0.06329113924050633,0,1,0.11818181818181818,0.02531645569620253,0
1,0.0774025974025974,0.02531645569620253,0,-1,0.09376623376623378,0.02531645569620253,0,1,0.18181818181818182,0.06329113924050633,0,1,0.11818181818181818,0.02531645569620253,0,1,0.207012987012987,0.0379746835443038,0
1,0.022597402597402595,0.0379746835443038,0,1,0.08961038961038961,0.0379746835443038,0,1,0.14883116883116881,0.0759493670886076,0,1,0.053246753246753244,0.2911392405063291,0,1,0.01766233766233766,0.0379746835443038,0
1,0.08961038961038961,0.0379746835443038,0,1,0.14883116883116881,0.0759493670886076,0,1,0.053246753246753244,0.2911392405063291,0,1,0.01766233766233766,0.0379746835443038,0,1,0.014025974025974027,0.02531645569620253,0
1,0.14883116883116881,0.0759493670886076,0,1,0.053246753246753244,0.2911392405063291,0,1,0.01766233766233766,0.0379746835443038,0,1,0.014025974025974027,0.02531645569620253,0,-1,0.03896103896103896,0.02531645569620253,0
1,0.053246753246753244,0.2911392405063291,0,1,0.01766233766233766,0.0379746835443038,0,1,0.014025974025974027,0.02531645569620253,0,-1,0.03896103896103896,0.02531645569620253,0,-1,0.015064935064935064,0.02531645569620253,0
1,0.01766233766233766,0.0379746835443038,0,1,0.014025974025974027,0.02531645569620253,0,-1,0.03896103896103896,0.02531645569620253,0,-1,0.015064935064935064,0.02531645569620253,0,-1,0.021298701298701296,0.0379746835443038,0
1,0.014025974025974027,0.02531645569620253,0,-1,0.03896103896103896,0.02531645569620253,0,-1,0.015064935064935064,0.02531645569620253,0,-1,0.021298701298701296,0.0379746835443038,0,1,0.09454545454545454,0.0379746835443038,0
-1,0.03896103896103896,0.02531645569620253,0,-1,0.015064935064935064,0.02531645569620253,0,-1,0.021298701298701296,0.0379746835443038,0,1,0.09454545454545454,0.0379746835443038,0,1,0.005454545454545455,0.11392405063291139,0
-1,0.015064935064935064,0.02531645569620253,0,-1,0.021298701298701296,0.0379746835443038,0,1,0.09454545454545454,0.0379746835443038,0,1,0.005454545454545455,0.11392405063291139,0,-1,0.42935064935064937,0.11392405063291139,0
-1,0.021298701298701296,0.0379746835443038,0,1,0.09454545454545454,0.0379746835443038,0,1,0.005454545454545455,0.11392405063291139,0,-1,0.42935064935064937,0.11392405063291139,0,-1,0.06779220779220779,0.0379746835443038,0
-1,0.09740259740259741,0.0379746835443038,0,1,0.12363636363636364,0.02531645569620253,0,1,0.030649350649350652,0.05063291139240506,0,-1,0.08987012987012988,0.0379746835443038,0,-1,0.11558441558441558,0.08860759493670886,0
1,0.12363636363636364,0.02531645569620253,0,1,0.030649350649350652,0.05063291139240506,0,-1,0.08987012987012988,0.0379746835443038,0,-1,0.11558441558441558,0.08860759493670886,0,1,0.2392207792207792,0.05063291139240506,0
1,0.030649350649350652,0.05063291139240506,0,-1,0.08987012987012988,0.0379746835443038,0,-1,0.11558441558441558,0.08860759493670886,0,1,0.2392207792207792,0.05063291139240506,0,1,0.003636363636363636,0.13924050632911392,0
-1,0.08987012987012988,0.0379746835443038,0,-1,0.11558441558441558,0.08860759493670886,0,1,0.2392207792207792,0.05063291139240506,0,1,0.003636363636363636,0.13924050632911392,0,1,0.048051948051948054,0.06329113924050633,0
-1,0.11558441558441558,0.08860759493670886,0,1,0.2392207792207792,0.05063291139240506,0,1,0.003636363636363636,0.13924050632911392,0,1,0.048051948051948054,0.06329113924050633,0,1,0.01012987012987013,0.05063291139240506,0
1,0.2392207792207792,0.05063291139240506,0,1,0.003636363636363636,0.13924050632911392,0,1,0.048051948051948054,0.06329113924050633,0,1,0.01012987012987013,0.05063291139240506,0,-1,0.030389610389610387,0.02531645569620253,0
1,0.003636363636363636,0.13924050632911392,0,1,0.048051948051948054,0.06329113924050633,0,1,0.01012987012987013,0.05063291139240506,0,-1,0.030389610389610387,0.02531645569620253,0,1,0.05376623376623377,0.0379746835443038,0
1,0.048051948051948054,0.06329113924050633,0,1,0.01012987012987013,0.05063291139240506,0,-1,0.030389610389610387,0.02531645569620253,0,1,0.05376623376623377,0.0379746835443038,0,1,0.14545454545454545,0.08860759493670886,0
1,0.01012987012987013,0.05063291139240506,0,-1,0.030389610389610387,0.02531645569620253,0,1,0.05376623376623377,0.0379746835443038,0,1,0.14545454545454545,0.08860759493670886,0,1,0.03896103896103896,0.0379746835443038,0
-1,0.030389610389610387,0.02531645569620253,0,1,0.05376623376623377,0.0379746835443038,0,1,0.14545454545454545,0.08860759493670886,0,1,0.03896103896103896,0.0379746835443038,0,1,0.044675324675324674,0.06329113924050633,0
1,0.05376623376623377,0.0379746835443038,0,1,0.14545454545454545,0.08860759493670886,0,1,0.03896103896103896,0.0379746835443038,0,1,0.044675324675324674,0.06329113924050633,0,1,0.0187012987012987,0.06329113924050633,0
1,0.14545454545454545,0.08860759493670886,0,1,0.03896103896103896,0.0379746835443038,0,1,0.044675324675324674,0.06329113924050633,0,1,0.0187012987012987,0.06329113924050633,0,-1,0.22571428571428573,0.06329113924050633,0
1,0.03896103896103896,0.0379746835443038,0,1,0.044675324675324674,0.06329113924050633,0,1,0.0187012987012987,0.06329113924050633,0,-1,0.22571428571428573,0.06329113924050633,0,-1,0.15454545454545454,0.1518987341772152,0
1,0.044675324675324674,0.06329113924050633,0,1,0.0187012987012987,0.06329113924050633,0,-1,0.22571428571428573,0.06329113924050633,0,-1,0.15454545454545454,0.1518987341772152,0,-1,0.005974025974025974,0.05063291139240506,0
1,0.0187012987012987,0.06329113924050633,0,-1,0.22571428571428573,0.06329113924050633,0,-1,0.15454545454545454,0.1518987341772152,0,-1,0.005974025974025974,0.05063291139240506,0,-1,0.12363636363636364,0.06329113924050633,0
-1,0.22571428571428573,0.06329113924050633,0,-1,0.15454545454545454,0.1518987341772152,0,-1,0.005974025974025974,0.05063291139240506,0,-1,0.12363636363636364,0.06329113924050633,0,-1,0.21506493506493507,0.0379746835443038,0
-1,0.15454545454545454,0.1518987341772152,0,-1,0.005974025974025974,0.05063291139240506,0,-1,0.12363636363636364,0.06329113924050633,0,-1,0.21506493506493507,0.0379746835443038,0,-1,0.3077922077922078,0.10126582278481013,0
-1,0.042077922077922075,0.06329113924050633,0,1,0.09194805194805195,0.0379746835443038,0,1,0.021298701298701296,0.02531645569620253,0,-1,0.06935064935064934,0.0379746835443038,0,-1,0.04415584415584416,0.05063291139240506,0
1,0.09194805194805195,0.0379746835443038,0,1,0.021298701298701296,0.02531645569620253,0,-1,0.06935064935064934,0.0379746835443038,0,-1,0.04415584415584416,0.05063291139240506,0,1,0.07844155844155844,0.0379746835443038,0
1,0.021298701298701296,0.02531645569620253,0,-1,0.06935064935064934,0.0379746835443038,0,-1,0.04415584415584416,0.05063291139240506,0,1,0.07844155844155844,0.0379746835443038,0,1,0.08571428571428572,0.06329113924050633,0
-1,0.06935064935064934,0.0379746835443038,0,-1,0.04415584415584416,0.05063291139240506,0,1,0.07844155844155844,0.0379746835443038,0,1,0.08571428571428572,0.06329113924050633,0,1,0.01038961038961039,0.11392405063291139,0
-1,0.04415584415584416,0.05063291139240506,0,1,0.07844155844155844,0.0379746835443038,0,1,0.08571428571428572,0.06329113924050633,0,1,0.01038961038961039,0.11392405063291139,0,1,0.017402597402597402,0.02531645569620253,0
1,0.07844155844155844,0.0379746835443038,0,1,0.08571428571428572,0.06329113924050633,0,1,0.01038961038961039,0.11392405063291139,0,1,0.017402597402597402,0.02531645569620253,0,-1,0.07090909090909091,0.02531645569620253,0
1,0.08571428571428572,0.06329113924050633,0,1,0.01038961038961039,0.11392405063291139,0,1,0.017402597402597402,0.02531645569620253,0,-1,0.07090909090909091,0.02531645569620253,0,1,0.07142857142857142,0.0379746835443038,0
1,0.01038961038961039,0.11392405063291139,0,1,0.017402597402597402,0.02531645569620253,0,-1,0.07090909090909091,0.02531645569620253,0,1,0.07142857142857142,0.0379746835443038,0,1,0.08155844155844155,0.1518987341772152,0
1,0.017402597402597402,0.02531645569620253,0,-1,0.07090909090909091,0.02531645569620253,0,1,0.07142857142857142,0.0379746835443038,0,1,0.08155844155844155,0.1518987341772152,0,1,0.01038961038961039,0.06329113924050633,0
-1,0.07090909090909091,0.02531645569620253,0,1,0.07142857142857142,0.0379746835443038,0,1,0.08155844155844155,0.1518987341772152,0,1,0.01038961038961039,0.06329113924050633,0,-1,0.08649350649350648,0.05063291139240506,0
1,0.07142857142857142,0.0379746835443038,0,1,0.08155844155844155,0.1518987341772152,0,1,0.01038961038961039,0.06329113924050633,0,-1,0.08649350649350648,0.05063291139240506,0,1,0.09506493506493507,0.06329113924050633,0
1,0.08155844155844155,0.1518987341772152,0,1,0.01038961038961039,0.06329113924050633,0,-1,0.08649350649350648,0.05063291139240506,0,1,0.09506493506493507,0.06329113924050633,0,1,0.00025974025974025974,0.02531645569620253,0
1,0.01038961038961039,0.06329113924050633,0,-1,0.08649350649350648,0.05063291139240506,0,1,0.09506493506493507,0.06329113924050633,0,1,0.00025974025974025974,0.02531645569620253,0,-1,0.13999999999999999,0.05063291139240506,0
-1,0.08649350649350648,0.05063291139240506,0,1,0.09506493506493507,0.06329113924050633,0,1,0.00025974025974025974,0.02531645569620253,0,-1,0.13999999999999999,0.05063291139240506,0,-1,0.025194805194805193,0.08860759493670886,0
1,0.09506493506493507,0.06329113924050633,0,1,0.00025974025974025974,0.02531645569620253,0,-1,0.13999999999999999,0.05063291139240506,0,-1,0.025194805194805193,0.08860759493670886,0,-1,0.09350649350649351,0.02531645569620253,0
1,0.00025974025974025974,0.02531645569620253,0,-1,0.13999999999999999,0.05063291139240506,0,-1,0.025194805194805193,0.08860759493670886,0,-1,0.09350649350649351,0.02531645569620253,0,-1,0.04311688311688312,0.02531645569620253,0
-1,0.13999999999999999,0.05063291139240506,0,-1,0.025194805194805193,0.08860759493670886,0,-1,0.09350649350649351,0.02531645569620253,0,-1,0.04311688311688312,0.02531645569620253,0,-1,0.026233766233766234,0.02531645569620253,0
-1,0.025194805194805193,0.08860759493670886,0,-1,0.09350649350649351,0.02531645569620253,0,-1,0.04311688311688312,0.02531645569620253,0,-1,0.026233766233766234,0.02531645569620253,0,1,0.05194805194805195,0.0379746835443038,0
-1,0.09350649350649351,0.02531645569620253,0,-1,0.04311688311688312,0.02531645569620253,0,-1,0.026233766233766234,0.02531645569620253,0,1,0.05194805194805195,0.0379746835443038,0,-1,0.07766233766233765,0.06329113924050633,0
-1,0.04311688311688312,0.02531645569620253,0,-1,0.026233766233766234,0.02531645569620253,0,1,0.05194805194805195,0.0379746835443038,0,-1,0.07766233766233765,0.06329113924050633,0,-1,0.0007792207792207792,0.0379746835443038,0
-1,0.026233766233766234,0.02531645569620253,0,1,0.05194805194805195,0.0379746835443038,0,-1,0.07766233766233765,0.06329113924050633,0,-1,0.0007792207792207792,0.0379746835443038,0,-1,0.01090909090909091,0.0379746835443038,0
1,0.05194805194805195,0.0379746835443038,0,-1,0.07766233766233765,0.06329113924050633,0,-1,0.0007792207792207792,0.0379746835443038,0,-1,0.01090909090909091,0.0379746835443038,0,1,0.11038961038961038,0.0379746835443038,0
-1,0.040779220779220776,0.02531645569620253,0,1,0.12285714285714285,0.0759493670886076,0,1,0.02025974025974026,0.0379746835443038,0,1,0.03116883116883117,0.02531645569620253,0,-1,0.06779220779220779,0.0379746835443038,0
1,0.12285714285714285,0.0759493670886076,0,1,0.02025974025974026,0.0379746835443038,0,1,0.03116883116883117,0.02531645569620253,0,-1,0.06779220779220779,0.0379746835443038,0,1,0.08987012987012988,0.21518987341772153,0
1,0.02025974025974026,0.0379746835443038,0,1,0.03116883116883117,0.02531645569620253,0,-1,0.06779220779220779,0.0379746835443038,0,1,0.08987012987012988,0.21518987341772153,0,1,0.0012987012987012987,0.17721518987341772,0
1,0.03116883116883117,0.02531645569620253,0,-1,0.06779220779220779,0.0379746835443038,0,1,0.08987012987012988,0.21518987341772153,0,1,0.0012987012987012987,0.17721518987341772,0,-1,0.1651948051948052,0.13924050632911392,0
-1,0.06779220779220779,0.0379746835443038,0,1,0.08987012987012988,0.21518987341772153,0,1,0.0012987012987012987,0.17721518987341772,0,-1,0.1651948051948052,0.13924050632911392,0,1,0.2355844155844156,0.13924050632911392,1
1,0.08987012987012988,0.21518987341772153,0,1,0.0012987012987012987,0.17721518987341772,0,-1,0.1651948051948052,0.13924050632911392,0,1,0.2355844155844156,0.13924050632911392,1,1,0.10077922077922077,0.0379746835443038,0
1,0.0012987012987012987,0.17721518987341772,0,-1,0.1651948051948052,0.13924050632911392,0,1,0.2355844155844156,0.13924050632911392,1,1,0.10077922077922077,0.0379746835443038,0,1,0.058181818181818175,0.0379746835443038,0
-1,0.1651948051948052,0.13924050632911392,0,1,0.2355844155844156,0.13924050632911392,1,1,0.10077922077922077,0.0379746835443038,0,1,0.058181818181818175,0.0379746835443038,0,-1,0.20025974025974025,0.05063291139240506,0
1,0.2355844155844156,0.13924050632911392,1,1,0.10077922077922077,0.0379746835443038,0,1,0.058181818181818175,0.0379746835443038,0,-1,0.20025974025974025,0.05063291139240506,0,-1,0.0387012987012987,0.02531645569620253,0
1,0.10077922077922077,0.0379746835443038,0,1,0.058181818181818175,0.0379746835443038,0,-1,0.20025974025974025,0.05063291139240506,0,-1,0.0387012987012987,0.02531645569620253,0,-1,0.013766233766233765,0.0379746835443038,0
-1,0.03844155844155844,0.3924050632911392,0,1,0.2303896103896104,0.4050632911392405,0,1,0.021038961038961038,0.02531645569620253,0,1,0.05454545454545454,0.0379746835443038,1,-1,0.19818181818181818,0.05063291139240506,0
1,0.2303896103896104,0.4050632911392405,0,1,0.021038961038961038,0.02531645569620253,0,1,0.05454545454545454,0.0379746835443038,1,-1,0.19818181818181818,0.05063291139240506,0,1,0.22051948051948053,0.08860759493670886,0
1,0.021038961038961038,0.02531645569620253,0,1,0.05454545454545454,0.0379746835443038,1,-1,0.19818181818181818,0.05063291139240506,0,1,0.22051948051948053,0.08860759493670886,0,1,0.06467532467532468,0.05063291139240506,0
1,0.05454545454545454,0.0379746835443038,1,-1,0.19818181818181818,0.05063291139240506,0,1,0.22051948051948053,0.08860759493670886,0,1,0.06467532467532468,0.05063291139240506,0,1,0.054285714285714284,0.13924050632911392,0
-1,0.19818181818181818,0.05063291139240506,0,1,0.22051948051948053,0.08860759493670886,0,1,0.06467532467532468,0.05063291139240506,0,1,0.054285714285714284,0.13924050632911392,0,1,0.07532467532467532,0.10126582278481013,0
1,0.22051948051948053,0.08860759493670886,0,1,0.06467532467532468,0.05063291139240506,0,1,0.054285714285714284,0.13924050632911392,0,1,0.07532467532467532,0.10126582278481013,0,1,0.0387012987012987,0.0379746835443038,0
-1,0.22311688311688313,0.46835443037974683,0,-1,0.05844155844155844,0.22784810126582278,0,-1,0.033506493506493505,0.02531645569620253,0,-1,0.04909090909090909,0.08860759493670886,0,-1,0.02285714285714286,0.06329113924050633,0
-1,0.05844155844155844,0.22784810126582278,0,-1,0.033506493506493505,0.02531645569620253,0,-1,0.04909090909090909,0.08860759493670886,0,-1,0.02285714285714286,0.06329113924050633,0,1,0.08337662337662338,0.0379746835443038,0
